9412383	0000000000000000000001000
9412384	0000000000000000000001000
9412385	0000000000000000000001000
9412386	0000000000000000000001000
9412387	0000000000000000000001000
9412388	0000000000000000000001000
9412389	0000000000000000000001000
9412390	0000000000000000000001000
9412391	0000000000000000000001000
9412392	0000000000000000000001000
9412393	0000000000000000000001000
9412394	0000000000000000000001000
9412395	0000000000000000000001000
9412396	0000000000000000000001000
9412397	0000000000000000000001000
9412398	0000000000000000000001000
9412399	0000000000000000000001000
9412400	0000000000000000000001000
9412401	0000000000000000000001000
9412402	0000000000000000000001000
9412403	0000000000000000000001000
9412404	0000000000000000000001000
9412405	0000000000000000000001000
9412406	0000000000000000000001000
9412407	0000000000000000000001000
9412408	0000000000000000000001000
9412409	0000000000000000000001000
9412410	0000000000000000000001000
9412411	0000000000000000000001000
9412412	0000000000000000000001000
9412413	0000000000000000000001000
9412414	0000000000000000000001000
9412415	0000000000000000000001000
9412416	0000000000000000000001000
9412417	0000000000000000000001000
9412418	0000000000000000000001000
9412419	0000000000000000000001000
9412420	0000000000000000000001000
9412421	0000000000000000000001000
9412422	0000000000000000000001000
9412423	0000000000000000000001000
9412424	0000000000000000000001000
9412425	0000000000000000000001000
9412426	0000000000000000000001000
9412427	0000000000000000000001000
9412428	0000000000000000000001000
9412429	0000000000000000000001000
9412430	0000000000000000000001000
9412431	0000000000000000000001000
9412432	0000000000000000000001000
9412433	0000000000000000000001000
9412434	0000000000000000000001000
9412435	0000000000000000000001000
9412436	0000000000000000000001000
9412437	0000000000000000000001000
9412438	0000000000000000000001000
9412439	0000000000000000000001000
9412440	0000000000000000000001000
9412441	0000000000000000000001000
9412442	0000000000000000000001000
9412443	0000000000000000000001000
9412444	0000000000000000000001000
9412445	0000000000000000000001000
9412446	0000000000000000000001000
9412447	0000000000000000000001000
9412448	0000000000000000000001000
9412449	0000000000000000000001000
9412450	0000000000000000000001000
9412451	0000000000000000000001000
9412452	0000000000000000000001000
9412453	0000000000000000000001000
9412454	0000000000000000000001000
9412455	0000000000000000000001000
9412456	0000000000000000000001000
9412457	0000000000000000000001000
9412458	0000000000000000000001000
9412459	0000000000000000000001000
9412460	0000000000000000000001000
9412461	0000000000000000000001000
9412462	0000000000000000000001000
9412463	0000000000000000000001000
9412464	0000000000000000000001000
9412465	0000000000000000000001000
9412466	0000000000000000000001000
9412467	0000000000000000000001000
9412468	0000000000000000000001000
9427049	0001000000000000000000000
9427050	0001000000000000000000000
9427051	0001000000000000000000000
9427052	0001000000000000000000000
9427053	0001000000000000000000000
9427054	0001000000000000000000000
9427055	0001000000000000000000000
9427056	0001000000000000000000000
9427057	0001000000000000000000000
9427058	0001000000000000000000000
9427059	0001000000000000000000000
9427060	0001000000000000000000000
9427061	0001000000000000000000000
9427062	0001000000000000000000000
9427063	0001000000000000000000000
9427064	0001000000000000000000000
9427065	0001000000000000000000000
9427066	0001000000000000000000000
9427067	0001000000000000000000000
9427068	0001000000000000000000000
9427069	0001000000000000000000000
9427070	0001000000000000000000000
9427071	0001000000000000000000000
9427072	0001000000000000000000000
9427073	0001000000000000000000000
9427074	0001000000000000000000000
9427075	0001000000000000000000000
9427076	0001000000000000000000000
9427077	0001000000000000000000000
9427078	0001000000000000000000000
9427079	0001000000000000000000000
9427080	0001000000000000000000000
9427081	0001000000000000000000000
9427082	0001000000000000000000000
9427083	0001000000000000000000000
9427084	0001000000000000000000000
9427085	0001000000000000000000000
9427086	0001000000000000000000000
9427087	0001000000000000000000000
9427088	0001000000000000000000000
9427089	0001000000000000000000000
9427090	0001000000000000000000000
9427091	0001000000000000000000000
9427092	0001000000000000000000000
9427093	0001000000000000000000000
9427094	0001000000000000000000000
9427095	0001000000000000000000000
9427096	0001000000000000000000000
9427097	0001000000000000000000000
9427098	0001000000000000000000000
9427099	0001000000000000000000000
9427100	0001000000000000000000000
9427101	0001000000000000000000000
9427102	0001000000000000000000000
9427103	0001000000000000000000000
9427104	0001000000000000000000000
9427105	0001000000000000000000000
9427106	0001000000000000000000000
9427107	0001000000000000000000000
9427108	0001000000000000000000000
9427109	0001000000000000000000000
9427110	0001000000000000000000000
9427111	0001000000000000000000000
9427112	0001000000000000000000000
9427113	0001000000000000000000000
9427114	0001000000000000000000000
9427115	0001000000000000000000000
9427116	0001000000000000000000000
9427117	0001000000000000000000000
9427118	0001000000000000000000000
9427119	0001000000000000000000000
9427120	0001000000000000000000000
9427121	0001000000000000000000000
9427122	0001000000000000000000000
9427123	0001000000000000000000000
9427124	0001000000000000000000000
9427125	0001000000000000000000000
9427126	0001000000000000000000000
9427127	0001000000000000000000000
9427128	0001000000000000000000000
9427129	0001000000000000000000000
9427130	0001000000000000000000000
9427131	0001000000000000000000000
9427132	0001000000000000000000000
9427133	0001000000000000000000000
9427134	0001000000000000000000000
9427135	0001000000000000000000000
9427136	0001000000000000000000000
9427137	0001000000000000000000000
9427138	0001000000000000000000000
9427139	0001000000000000000000000
9427140	0001000000000000000000000
9427141	0001000000000000000000000
9427142	0001000000000000000000000
9427143	0001000000000000000000000
9427144	0001000000000000000000000
9427145	0001000000000000000000000
9427146	0001000000000000000000000
9427147	0001000000000000000000000
9427148	0001000000000000000000000
9427149	0001000000000000000000000
9427150	0001000000000000000000000
9427151	0001000000000000000000000
9427152	0001000000000000000000000
9427153	0001000000000000000000000
9427154	0001000000000000000000000
9427155	0001000000000000000000000
9427156	0001000000000000000000000
9427157	0001000000000000000000000
9427158	0001000000000000000000000
9427159	0001000000000000000000000
9427160	0001000000000000000000000
9427161	0001000000000000000000000
9427162	0001000000000000000000000
9427163	0001000000000000000000000
9427164	0001000000000000000000000
9427165	0001000000000000000000000
9427166	0001000000000000000000000
9427167	0001000000000000000000000
9427168	0001000000000000000000000
9427169	0001000000000000000000000
9427170	0001000000000000000000000
9427171	0001000000000000000000000
9427172	0001000000000000000000000
9427173	0001000000000000000000000
9427174	0001000000000000000000000
9427175	0001000000000000000000000
9427176	0001000000000000000000000
9427177	0001000000000000000000000
9427178	0001000000000000000000000
9427179	0001000000000000000000000
9427180	0001000000000000000000000
9427181	0001000000000000000000000
9427182	0001000000000000000000000
9430579	0000000000000000000001000
9430580	0000000000000000000001000
9430581	0000000000000000000001000
9430582	0000000000000000000001000
9430583	0000000000000000000001000
9430584	0000000000000000000001000
9430585	0000000000000000000001000
9430586	0000000000000000000001000
9430587	0000000000000000000001000
9430588	0000000000000000000001000
9430589	0000000000000000000001000
9430590	0000000000000000000001000
9430591	0000000000000000000001000
9430592	0000000000000000000001000
9430593	0000000000000000000001000
9430594	0000000000000000000001000
9430595	0000000000000000000001000
9430596	0000000000000000000001000
9430597	0000000000000000000001000
9430598	0000000000000000000001000
9430599	0000000000000000000001000
9430600	0000000000000000000001000
9430601	0000000000000000000001000
9430602	0000000000000000000001000
9430603	0000000000000000000001000
9430604	0000000000000000000001000
9430605	0000000000000000000001000
9430606	0000000000000000000001000
9430607	0000000000000000000001000
9430608	0000000000000000000001000
9430609	0000000000000000000001000
9430610	0000000000000000000001000
9430611	0000000000000000000001000
9430612	0000000000000000000001000
9430613	0000000000000000000001000
9430614	0000000000000000000001000
9430615	0000000000000000000001000
9430616	0000000000000000000001000
9432117	0000000000000000000000100
9432118	0000000000000000000000100
9432119	0000000000000000000000100
9432120	0000000000000000000000100
9432121	0000000000000000000000100
9432122	0000000000000000000000100
9432123	0000000000000000000000100
9432124	0000000000000000000000100
9432125	0000000000000000000000100
9432126	0000000000000000000000100
9432127	0000000000000000000000100
9432128	0000000000000000000000100
9432129	0000000000000000000000100
9432130	0000000000000000000000100
9432131	0000000000000000000000100
9432132	0000000000000000000000100
9432133	0000000000000000000000100
9432134	0000000000000000000000100
9432135	0000000000000000000000100
9432136	0000000000000000000000100
9432137	0000000000000000000000100
9432138	0000000000000000000000100
9432139	0000000000000000000000100
9432140	0000000000000000000000100
9432141	0000000000000000000000100
9432142	0000000000000000000000100
9432143	0000000000000000000000100
9432144	0000000000000000000000100
9432145	0000000000000000000000100
9432146	0000000000000000000000100
9432147	0000000000000000000000100
9432148	0000000000000000000000100
9432149	0000000000000000000000100
9432150	0000000000000000000000100
9432151	0000000000000000000000100
9432152	0000000000000000000000100
9432153	0000000000000000000000100
9432154	0000000000000000000000100
9432155	0000000000000000000000100
9432156	0000000000000000000000100
9432157	0000000000000000000000100
9432158	0000000000000000000000100
9432159	0000000000000000000000100
9432160	0000000000000000000000100
9432161	0000000000000000000000100
9432162	0000000000000000000000100
9432163	0000000000000000000000100
9432164	0000000000000000000000100
9432165	0000000000000000000000100
9432166	0000000000000000000000100
9432167	0000000000000000000000100
9432168	0000000000000000000000100
9432169	0000000000000000000000100
9432170	0000000000000000000000100
9432171	0000000000000000000000100
9432172	0000000000000000000000100
9432173	0000000000000000000000100
9432174	0000000000000000000000100
9432175	0000000000000000000000100
9432176	0000000000000000000000100
9432177	0000000000000000000000100
9432178	0000000000000000000000100
9432179	0000000000000000000000100
9432180	0000000000000000000000100
9432181	0000000000000000000000100
9432182	0000000000000000000000100
9432183	0000000000000000000000100
9432184	0000000000000000000000100
9432185	0000000000000000000000100
9432186	0000000000000000000000100
9432187	0000000000000000000000100
9432188	0000000000000000000000100
9432189	0000000000000000000000100
9432190	0000000000000000000000100
9432191	0000000000000000000000100
9432192	0000000000000000000000100
9432193	0000000000000000000000100
9432194	0000000000000000000000100
9432195	0000000000000000000000100
9432196	0000000000000000000000100
9432197	0000000000000000000000100
9432198	0000000000000000000000100
9432199	0000000000000000000000100
9432200	0000000000000000000000100
9432201	0000000000000000000000100
9432202	0000000000000000000000100
9432203	0000000000000000000000100
9432204	0000000000000000000000100
9432205	0000000000000000000000100
9432206	0000000000000000000000100
9432207	0000000000000000000000100
9432208	0000000000000000000000100
9432209	0000000000000000000000100
9432210	0000000000000000000000100
9432211	0000000000000000000000100
9432212	0000000000000000000000100
9432213	0000000000000000000000100
9432214	0000000000000000000000100
9432215	0000000000000000000000100
9432216	0000000000000000000000100
9432217	0000000000000000000000100
9432218	0000000000000000000000100
9432219	0000000000000000000000100
9432220	0000000000000000000000100
9432221	0000000000000000000000100
9432222	0000000000000000000000100
9432223	0000000000000000000000100
9432224	0000000000000000000000100
9432225	0000000000000000000000100
9432226	0000000000000000000000100
9432227	0000000000000000000000100
9432228	0000000000000000000000100
9432229	0000000000000000000000100
9432230	0000000000000000000000100
9432231	0000000000000000000000100
9432232	0000000000000000000000100
9432233	0000000000000000000000100
9432234	0000000000000000000000100
9432235	0000000000000000000000100
9432236	0000000000000000000000100
9432237	0000000000000000000000100
9432238	0000000000000000000000100
9432239	0000000000000000000000100
9432240	0000000000000000000000100
9432241	0000000000000000000000100
9432242	0000000000000000000000100
9432243	0000000000000000000000100
9432244	0000000000000000000000100
9432245	0000000000000000000000100
9432246	0000000000000000000000100
9432247	0000000000000000000000100
9432248	0000000000000000000000100
9432249	0000000000000000000000100
9432250	0000000000000000000000100
9432251	0000000000000000000000100
9432252	0000000000000000000000100
9432253	0000000000000000000000100
9432254	0000000000000000000000100
9432255	0000000000000000000000100
9432256	0000000000000000000000100
9432257	0000000000000000000000100
9432258	0000000000000000000000100
9432259	0000000000000000000000100
9432260	0000000000000000000000100
9432261	0000000000000000000000100
9432262	0000000000000000000000100
9432263	0000000000000000000000100
9432264	0000000000000000000000100
9432265	0000000000000000000000100
9432266	0000000000000000000000100
9432267	0000000000000000000000100
9432268	0000000000000000000000100
9432269	0000000000000000000000100
9432270	0000000000000000000000100
9432271	0000000000000000000000100
9432272	0000000000000000000000100
9432273	0000000000000000000000100
9432274	0000000000000000000000100
9432275	0000000000000000000000100
9432276	0000000000000000000000100
9432277	0000000000000000000000100
9432278	0000000000000000000000100
9432279	0000000000000000000000100
9432280	0000000000000000000000100
9432281	0000000000000000000000100
9432282	0000000000000000000000100
9432283	0000000000000000000000100
9432284	0000000000000000000000100
9432285	0000000000000000000000100
9432286	0000000000000000000000100
9432287	0000000000000000000000100
9432288	0000000000000000000000100
9432289	0000000000000000000000100
9432290	0000000000000000000000100
9432291	0000000000000000000000100
9432292	0000000000000000000000100
9432293	0000000000000000000000100
9432294	0000000000000000000000100
9432295	0000000000000000000000100
9432296	0000000000000000000000100
9432297	0000000000000000000000100
9432298	0000000000000000000000100
9432299	0000000000000000000000100
9432300	0000000000000000000000100
9432301	0000000000000000000000100
9432302	0000000000000000000000100
9432303	0000000000000000000000100
9432304	0000000000000000000000100
9432305	0000000000000000000000100
9432306	0000000000000000000000100
9432307	0000000000000000000000100
9432308	0000000000000000000000100
9432309	0000000000000000000000100
9432310	0000000000000000000000100
9432311	0000000000000000000000100
9432312	0000000000000000000000100
9432313	0000000000000000000000100
9432314	0000000000000000000000100
9432315	0000000000000000000000100
9432316	0000000000000000000000100
9432317	0000000000000000000000100
9432318	0000000000000000000000100
9432319	0000000000000000000000100
9432320	0000000000000000000000100
9432321	0000000000000000000000100
9432322	0000000000000000000000100
9432323	0000000000000000000000100
9432324	0000000000000000000000100
9432325	0000000000000000000000100
9432326	0000000000000000000000100
9432327	0000000000000000000000100
9432328	0000000000000000000000100
9432329	0000000000000000000000100
9432330	0000000000000000000000100
9432331	0000000000000000000000100
9432332	0000000000000000000000100
9432333	0000000000000000000000100
9432334	0000000000000000000000100
9432335	0000000000000000000000100
9432336	0000000000000000000000100
9432337	0000000000000000000000100
9432338	0000000000000000000000100
9432339	0000000000000000000000100
9432340	0000000000000000000000100
9432341	0000000000000000000000100
9432342	0000000000000000000000100
9432343	0000000000000000000000100
9432344	0000000000000000000000100
9432345	0000000000000000000000100
9432346	0000000000000000000000100
9432347	0000000000000000000000100
9432348	0000000000000000000000100
9432349	0000000000000000000000100
9432350	0000000000000000000000100
9432351	0000000000000000000000100
9432352	0000000000000000000000100
9432353	0000000000000000000000100
9432354	0000000000000000000000100
9432355	0000000000000000000000100
9432356	0000000000000000000000100
9432357	0000000000000000000000100
9432358	0000000000000000000000100
9432359	0000000000000000000000100
9432360	0000000000000000000000100
9432361	0000000000000000000000100
9432362	0000000000000000000000100
9432363	0000000000000000000000100
9432364	0000000000000000000000100
9432365	0000000000000000000000100
9432366	0000000000000000000000100
9432367	0000000000000000000000100
9432368	0000000000000000000000100
9432369	0000000000000000000000100
9432370	0000000000000000000000100
9432371	0000000000000000000000100
9432372	0000000000000000000000100
9432373	0000000000000000000000100
9432374	0000000000000000000000100
9432375	0000000000000000000000100
9432376	0000000000000000000000100
9432377	0000000000000000000000100
9432378	0000000000000000000000100
9432379	0000000000000000000000100
9432380	0000000000000000000000100
9432381	0000000000000000000000100
9432382	0000000000000000000000100
9432383	0000000000000000000000100
9432384	0000000000000000000000100
9432385	0000000000000000000000100
9432386	0000000000000000000000100
9432387	0000000000000000000000100
9432388	0000000000000000000000100
9432389	0000000000000000000000100
9432390	0000000000000000000000100
9432391	0000000000000000000000100
9432392	0000000000000000000000100
9432393	0000000000000000000000100
9432394	0000000000000000000000100
9432395	0000000000000000000000100
9432396	0000000000000000000000100
9432397	0000000000000000000000100
9432398	0000000000000000000000100
9432399	0000000000000000000000100
9432400	0000000000000000000000100
9432401	0000000000000000000000100
9432402	0000000000000000000000100
9432403	0000000000000000000000100
9432404	0000000000000000000000100
9432405	0000000000000000000000100
9432406	0000000000000000000000100
9432407	0000000000000000000000100
9432408	0000000000000000000000100
9432409	0000000000000000000000100
9432410	0000000000000000000000100
9432411	0000000000000000000000100
9432412	0000000000000000000000100
9432413	0000000000000000000000100
9432414	0000000000000000000000100
9432415	0000000000000000000000100
9432416	0000000000000000000000100
9432417	0000000000000000000000100
9432418	0000000000000000000000100
9432419	0000000000000000000000100
9432420	0000000000000000000000100
9432421	0000000000000000000000100
9432422	0000000000000000000000100
9432423	0000000000000000000000100
9432424	0000000000000000000000100
9432425	0000000000000000000000100
9432426	0000000000000000000000100
9432427	0000000000000000000000100
9432428	0000000000000000000000100
9432429	0000000000000000000000100
9432430	0000000000000000000000100
9432431	0000000000000000000000100
9432432	0000000000000000000000100
9432433	0000000000000000000000100
9432434	0000000000000000000000100
9432435	0000000000000000000000100
9432436	0000000000000000000000100
9432437	0000000000000000000000100
9432438	0000000000000000000000100
9432439	0000000000000000000000100
9432440	0000000000000000000000100
9432441	0000000000000000000000100
9432442	0000000000000000000000100
9432443	0000000000000000000000100
9432444	0000000000000000000000100
9432445	0000000000000000000000100
9432446	0000000000000000000000100
9432447	0000000000000000000000100
9432448	0000000000000000000000100
9432449	0000000000000000000000100
9432450	0000000000000000000000100
9432451	0000000000000000000000100
9432452	0000000000000000000000100
9432453	0000000000000000000000100
9432454	0000000000000000000000100
9432455	0000000000000000000000100
9432456	0000000000000000000000100
9432457	0000000000000000000000100
9432458	0000000000000000000000100
9432459	0000000000000000000000100
9432460	0000000000000000000000100
9432461	0000000000000000000000100
9432462	0000000000000000000000100
9432463	0000000000000000000000100
9432464	0000000000000000000000100
9432465	0000000000000000000000100
9432466	0000000000000000000000100
9432467	0000000000000000000000100
9432468	0000000000000000000000100
9432469	0000000000000000000000100
9432470	0000000000000000000000100
9432471	0000000000000000000000100
9432472	0000000000000000000000100
9432473	0000000000000000000000100
9432474	0000000000000000000000100
9432475	0000000000000000000000100
9432476	0000000000000000000000100
9432477	0000000000000000000000100
9432478	0000000000000000000000100
9432479	0000000000000000000000100
9432480	0000000000000000000000100
9432481	0000000000000000000000100
9432482	0000000000000000000000100
9432483	0000000000000000000000100
9432484	0000000000000000000000100
9432485	0000000000000000000000100
9432486	0000000000000000000000100
9432487	0000000000000000000000100
9432679	0000000000000000000100000
9432680	0000000000000000000100000
9432681	0000000000000000000100000
9432682	0000000000000000000100000
9432683	0000000000000000000100000
9432684	0000000000000000000100000
9432685	0000000000000000000100000
9432686	0000000000000000000100000
9432687	0000000000000000000100000
9432688	0000000000000000000100000
9432689	0000000000000000000100000
9432690	0000000000000000000100000
9432691	0000000000000000000100000
9432692	0000000000000000000100000
9432693	0000000000000000000100000
9432694	0000000000000000000100000
9432695	0000000000000000000100000
9432696	0000000000000000000100000
9432697	0000000000000000000100000
9432698	0000000000000000000100000
9432699	0000000000000000000100000
9432700	0000000000000000000100000
9432701	0000000000000000000100000
9432702	0000000000000000000100000
9432703	0000000000000000000100000
9432704	0000000000000000000100000
9432705	0000000000000000000100000
9432706	0000000000000000000100000
9432707	0000000000000000000100000
9432708	0000000000000000000100000
9432709	0000000000000000000100000
9432710	0000000000000000000100000
9432711	0000000000000000000100000
9432712	0000000000000000000100000
9432713	0000000000000000000100000
9432714	0000000000000000000100000
9432715	0000000000000000000100000
9432716	0000000000000000000100000
9432717	0000000000000000000100000
9432718	0000000000000000000100000
9432719	0000000000000000000100000
9432720	0000000000000000000100000
9432721	0000000000000000000100000
9432722	0000000000000000000100000
